stimulus,correct_answer,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
,,,,,,,,4.394116832991131,4.96824800001923,,,,,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
stimuli/train_7.jpg,j,0,0,0,6,7.488024917023722,,,,j,1,9.11300462501822,None,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
stimuli/train_x3.jpg,f,0,1,1,18,10.125875667028595,,,,f,1,10.803979374992196,None,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
stimuli/train_13.jpg,f,0,2,2,12,11.817071375029627,,,,j,0,12.582543375028763,None,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
stimuli/train_8.jpg,j,0,3,3,7,13.592724958027247,,,,j,1,14.47439279203536,None,1,,,,2024-06-22_14h54.13.994,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h54.21.578086 +0200,
,,,,,,15.4841394170071,,,,,,,,,,,,,,,,,
