stimulus,correct_answer,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
,,,,,,,,5.032338791992515,6.248282250016928,,,,,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
,,,,,,,,,,,,,,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
stimuli/train_11.jpg,j,0,0,0,10,8.75038725003833,,,,j,1,9.50871249998454,None,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
stimuli/train_16.jpg,f,0,1,1,15,10.521290875039995,,,,j,0,11.405792500008829,None,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
stimuli/train_4.jpg,j,0,2,2,3,12.421075041987933,,,,j,1,13.516086209041532,None,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
stimuli/train_8.jpg,j,0,3,3,7,14.530237167025916,,,,j,1,15.25752816698514,None,1,,,,2024-06-22_14h55.38.963,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-22 14h55.45.925855 +0200,
,,,,,,16.27157616702607,,,,,,,,,,,,,,,,,
